voltage_v,voltage_kv,momentum_kg_m_s,wavelength_m,wavelength_pm,d1_maximum_bragg_order,d1_maximum_screen_order,d1_n1_bragg_ratio_q,d1_n1_phi_rad,d1_n1_phi_deg,d1_n1_photo_radius_m,d1_n1_photo_radius_mm,d1_n1_caliper_diameter_m,d1_n1_caliper_diameter_mm,d2_maximum_bragg_order,d2_maximum_screen_order,d2_n1_bragg_ratio_q,d2_n1_phi_rad,d2_n1_phi_deg,d2_n1_photo_radius_m,d2_n1_photo_radius_mm,d2_n1_caliper_diameter_m,d2_n1_caliper_diameter_mm
1500,1.5,2.0924752139428597e-23,3.166618226035982e-11,31.666182260359822,7,5,0.12872431813154397,0.25816497576861364,14.791763529638727,0.032089970916127794,32.089970916127797,0.033189880233276785,33.189880233276781,13,9,0.074333761174553564,0.14880477449686205,8.5258855500661443,0.019060319162680021,19.06031916268002,0.01927330880863826,19.273308808638259
1510,1.51,2.0994385450492036e-23,3.1561153174144033e-11,31.561153174144032,7,5,0.12829737062660174,0.25730394114193827,14.742429879515607,0.031992581009028832,31.992581009028832,0.033081642940218016,33.081642940218018,13,9,0.074087214023812284,0.14831031677645287,8.4975552095390388,0.018998856064044837,18.998856064044837,0.01920973730535468,19.209737305354679
1520,1.52,2.1063788566901774e-23,3.1457162271424251e-11,31.457162271424252,7,5,0.12787464337977336,0.25645146484876186,14.693586585781642,0.03189606565213858,31.896065652138581,0.032974457319876145,32.974457319876144,13,9,0.073843103923531106,0.14782075558139976,8.4695054192491135,0.018937983318240575,18.937983318240576,0.019146790712092167,19.146790712092166
1530,1.53,2.1132963756616156e-23,3.1354192560546823e-11,31.354192560546824,7,5,0.12745606731929601,0.25560740604148086,14.645225578463593,0.031800411953513352,31.800411953513354,0.032868306457763771,32.868306457763772,13,9,0.073601390987199117,0.14733601062570859,8.4417315791477527,0.018877691541964951,18.87769154196495,0.019084458857759518,19.084458857759518
1540,1.54,2.1201913250595147e-23,3.125222743666307e-11,31.25222743666307,7,5,0.12704157494578483,0.25477162709652351,14.597338972311642,0.031705607282790281,31.705607282790282,0.032763173817666282,32.763173817666285,13,9,0.073362036236298278,0.1468560034543604,8.4142291940934886,0.0188179715592309,18.817971559230902,0.019022731801521281,19.022731801521282
1550,1.55,2.1270639243639866e-23,3.1151250670481192e-11,31.151250670481193,7,5,0.1266311002865089,0.2539439935200794,14.549919061398075,0.031611639264494805,31.611639264494805,0.032659043230838632,32.659043230838634,13,9,0.073125001573899506,0.1463806573899715,8.3869938707958518,0.018758814395519231,18.758814395519231,0.018961599826139135,18.961599826139135
1560,1.5600000000000001,2.1339143895207757e-23,3.1051246397415462e-11,31.051246397415461,7,5,0.12622457885128235,0.25312437385717756,14.502958313907865,0.031518495771552919,31.518495771552921,0.032555898885576869,32.555898885576866,13,9,0.072890249759191214,0.14590989748134092,8.360021314867355,0.018700211272131416,18.700211272131416,0.018901053431547216,18.901053431547215
1570,1.5700000000000001,2.1407429330204328e-23,3.0952199107116034e-11,30.952199107116034,7,5,0.12582194758990256,0.25231263960397077,14.456449367112912,0.031426164919000514,31.426164919000513,0.032453725317148796,32.453725317148795,13,9,0.072657744382901485,0.14544365045380614,8.3333073279790923,0.018642153600734537,18.642153600734538,0.01884108332865151,18.841083328651511
1580,1.5800000000000001,2.1475497639752209e-23,3.0854093633363897e-11,30.854093633363895,7,5,0.12542314485107273,0.25150866512309566,14.410385022522547,0.03133463505788326,31.334635057883261,0.032352507398069483,32.352507398069484,13,9,0.072427449843577213,0.14498184466133285,8.3068478051156784,0.018584632978090584,18.584632978090585,0.018781680433344352,18.781680433344352
1590,1.5900000000000001,2.1543350881938327e-23,3.075691514431589e-11,30.75691514431589,7,5,0.12502811034274749,0.25071232756198125,14.364758241202949,0.031243894769340322,31.243894769340322,0.032252230328707762,32.252230328707761,13,9,0.072199331324685187,0.14452441004026775,8.2806387319254817,0.018527641180962971,18.52764118096297,0.018722835860725089,18.722835860725088
1600,1.6000000000000001,2.161099108253999e-23,3.066064913308558e-11,30.660649133085581,8,5,0.12463678509384381,0.24992350677398428,14.31956213925854,0.031153932858865439,31.153932858865439,0.032152879628210271,32.152879628210272,13,9,0.071973354772501358,0.14407127806468609,8.2546761821622283,0.018471170161193113,18.471170161193115,0.018664540919518718,18.664540919518718
1610,1.6100000000000001,2.1678420235730581e-23,3.0565281408646403e-11,30.565281408646403,8,5,0.12424911141726179,0.2491420852422378,14.274789983468818,0.031064738350739283,31.064738350739283,0.032054441125730637,32.054441125730634,13,9,0.07174948687475681,0.14362238170326969,8.2289563152142886,0.01841521204094048,18.415212040940482,0.018606787106684401,18.606787106684401
1620,1.6200000000000001,2.1745640304765535e-23,3.0470798087044159e-11,30.470798087044159,8,5,0.12386503287416323,0.2483679480061031,14.230435187074377,0.030976300482627329,30.97630048262733,0.031956900951951778,31.956900951951777,13,9,0.071527695040009762,0.14317765537765412,8.203475373718156,0.018359759108079805,18.359759108079807,0.018549566102206368,18.54956610220637
1630,1.6299999999999999,2.1812653222649312e-23,3.0377185582906423e-11,30.377185582906421,8,5,0.12348449423945698,0.24760098259011956,14.186491305706026,0.030888608700337352,30.88860870033735,0.031860245530889612,31.860245530889614,14,9,0.071307947377714606,0.14273703492218529,8.1782296812526596,0.018304803811749187,18.304803811749185,0.018492869764059904,18.492869764059904
1640,1.6399999999999999,2.187946089278398e-23,3.0284430601237213e-11,30.284430601237212,8,5,0.12310744146844393,0.24684107893535417,14.142952033451403,0.030801652652731319,30.80165265273132,0.031764461571967426,31.764461571967427,14,9,0.071090212678960596,0.14230045754503079,8.1532156401108153,0.018250338758043497,18.250338758043497,0.018436690123345555,18.436690123345553
1650,1.6499999999999999,2.194606518960002e-23,3.0192520129485517e-11,30.192520129485516,8,5,0.12273382166457526,0.24608812933305405,14.099811199053551,0.030715422186786252,30.715422186786252,0.031669536062350276,31.669536062350275,14,9,0.07087446039785332,0.14186786179059108,8.1284297291461431,0.018196356705847357,18.196356705847357,0.018381019379584879,18.381019379584881
1660,1.6599999999999999,2.2012467959169955e-23,3.0101441429877069e-11,30.10144142987707,8,5,0.12236358304828075,0.2453420283605125,14.057062762236315,0.030629907342799172,30.629907342799171,0.031575456259529441,31.575456259529442,14,10,0.070660660633514241,0.14143918750316065,8.1038685016906005,0.01814285056280248,18.142850562802479,0.018325849896171583,18.325849896171583
1670,1.6699999999999999,2.2078671019805383e-23,3.0011182031998983e-11,30.011182031998985,8,5,0.12199667492682512,0.24460267281906098,14.014700810151533,0.030545098349731174,30.545098349731173,0.031482209684147375,31.482209684147374,14,10,0.070448784112673662,0.14101437579178908,8.0795285835412809,0.018089813381404168,18.08981338140417,0.018271174195971754,18.271174195971753
1680,1.6799999999999999,2.2144676162637922e-23,2.9921729725627598e-11,29.9217297256276,8,5,0.12163304766515283,0.24386996167410474,13.972719553943342,0.03046098562068603,30.460985620686031,0.031389784113053945,31.389784113053945,14,10,0.070238802172834736,0.14059336899629685,8.0554066710132481,0.01803723835522229,18.037238355222289,0.018216984957067799,18.216984957067798
1690,1.6899999999999999,2.2210485152184639e-23,2.9833072553790006e-11,29.833072553790007,8,5,0.12127265265768293,0.24314379599712233,13.931113325424988,0.030377559748518752,30.377559748518753,0.03129816757258521,31.298167572585211,14,10,0.070030686745985921,0.14017611065440005,8.0314995290559352,0.017985118815241879,17.985118815241879,0.01816327500864022,18.16327500864022
1700,1.7,2.2276099726898434e-23,2.9745198806050446e-11,29.745198806050446,8,5,0.12091544230101806,0.24242407890955447,13.889876573863903,0.030294811501569908,30.29481150156991,0.031207348332056462,31.207348332056462,14,10,0.069824410342841425,0.13976254546990258,8.0078039894306805,0.017933448226319103,17.933448226319104,0.018110037326982301,18.110037326982301
1710,1.71,2.2341521599703872e-23,2.9658097012012941e-11,29.658097012012941,8,5,0.12056136996753226,0.24171071552850887,13.849003862870807,0.030212731819521409,30.212731819521409,0.031117314897461321,31.11731489746132,14,10,0.069619946037589059,0.13935261928191386,7.9843169489470407,0.017882220183748097,17.882220183748096,0.01805726503164239,18.057265031642391
1720,1.72,2.2406752458518943e-23,2.9571755935031981e-11,29.57175593503198,8,5,0.12021038997980479,0.24100361291421257,13.808489867388962,0.03013131180936985,30.131311809369851,0.03102805600536938,31.028056005369379,14,10,0.069417267453126708,0.13894627903505477,7.9610353677557111,0.017831428409934895,17.831428409934894,0.018004951381689172,18.004951381689171
1730,1.73,2.2471793966763199e-23,2.948616456612346e-11,29.48616456612346,8,5,0.11986245758586771,0.24030268001914551,13.768329370779734,0.030050542741513475,30.050542741513475,0.030939560617014965,30.939560617014966,14,10,0.069216348746768686,0.13854347275061302,7.9379562676958519,0.017781066751174204,17.781066751174205,0.017953089772095247,17.953089772095247
1740,1.74,2.2536647763852659e-23,2.9401312118068385e-11,29.401312118068386,8,5,0.11951752893523733,0.2396078276387926,13.728517262000894,0.029970416045949157,29.970416045949158,0.030851817912570061,30.851817912570063,14,10,0.069017164596404654,0.13814414949861323,7.9150767306948255,0.017731129174525545,17.731129174525545,0.017901673730234595,17.901673730234595
1750,1.75,2.2601315465681972e-23,2.9317188019702131e-11,29.31718801970213,8,5,0.11917556105569971,0.23891896836395271,13.689048532874125,0.029890923308575668,29.890923308575669,0.030764817285594555,30.764817285594553,14,10,0.068819690187094204,0.13774825937076796,7.8923938972183967,0.017681609764785049,17.681609764785048,0.01785069691248977,17.85069691248977
1760,1.76,2.2665798665094183e-23,2.9233781910382404e-11,29.233781910382405,8,5,0.11883651183082276,0.23823601653454776,13.649918275438484,0.029812056267599901,29.8120562675999,0.030678548337657367,30.678548337657368,14,10,0.068623901198080761,0.13735575345427556,7.8699049647694679,0.017632502721549446,17.632502721549447,0.017800153100964687,17.800153100964685
1770,1.77,2.2730098932338494e-23,2.9151083634629402e-11,29.151083634629401,8,5,0.11850033997816829,0.23755888819487625,13.611121679386605,0.029733806810042722,29.733806810042722,0.030593000873122438,30.593000873122438,14,10,0.068429773790209855,0.13696658380643581,7.8476071864336578,0.017583802356369041,17.583802356369041,0.017750036200299305,17.750036200299306
1780,1.78,2.2794217815516406e-23,2.9069083236931792e-11,29.069083236931792,8,5,0.11816700502817801,0.23688750105025785,13.572654029580631,0.02965616696834119,29.656166968341189,0.030508164894093439,30.50816489409344,14,10,0.068237284593736597,0.13658070343005163,7.8254978694699249,0.017535503089986453,17.535503089986452,0.017700340234582324,17.700340234582324
1790,1.79,2.2858156841016637e-23,2.8987770956712447e-11,28.987770956712446,8,6,0.11783646730370911,0.23622177442501793,13.534510703644896,0.029579128917044045,29.579128917044045,0.030424030595511558,30.424030595511557,14,10,0.068046410696508089,0.1361980662495885,7.8035743739446017,0.017487599449658001,17.487599449658003,0.017651059344358379,17.65105934435838
1800,1.8,2.2921917513939052e-23,2.890713722344834e-11,28.907137223448341,8,6,0.11750868790019649,0.23556162922176482,13.496687169632688,0.029502684969597674,29.502684969597674,0.03034058836040112,30.340588360401121,14,10,0.06785712963250784,0.13581862708806539,7.7818341114073446,0.017440086066555064,17.440086066555065,0.017602187783726485,17.602187783726485
1810,1.8100000000000001,2.2985501318508064e-23,2.8827172651938847e-11,28.827172651938845,8,6,0.11718362866641806,0.23490698788191111,13.45917898376428,0.029426827575219382,29.426827575219381,0.030257828755257496,30.257828755257496,14,10,0.067669419370748468,0.13544234164464933,7.7602745436073954,0.01739295767324233,17.392957673242332,0.017553719917526276,17.553719917526276
1820,1.8200000000000001,2.3048909718475757e-23,2.8747868037717263e-11,28.747868037717261,8,6,0.11686125218584252,0.23425777434739564,13.421981788233772,0.029351549315855513,29.351549315855515,0.030175742525572525,30.175742525572524,14,10,0.06748325830450061,0.13506916647292916,7.73889318124876,0.01734620910123048,17.346209101230482,0.017505650218608993,17.505650218608992
1830,1.8300000000000001,2.3112144157515034e-23,2.866921435260042e-11,28.66921435260042,8,6,0.11654152175853828,0.23361391402356291,13.385091309082231,0.029276842903221523,29.276842903221521,0.030094320591492554,30.094320591492554,14,10,0.067298625240846052,0.13469905895984433,7.7176875827829168,0.017299835278600594,17.299835278600593,0.017457973265190267,17.457973265190269
1840,1.8400000000000001,2.3175206059603148e-23,2.8591202740371511e-11,28.591202740371511,8,6,0.11622440138362401,0.23297533374315874,13.348503354134792,0.029202701175921601,29.2027011759216,0.030013554043604455,30.013554043604454,14,10,0.067115499390543454,0.13433197730524504,7.6966553532376984,0.017253831227697868,17.253831227697869,0.017410683738281675,17.410683738281676
1850,1.8500000000000001,2.3238096829395831e-23,2.8513824512591428e-11,28.513824512591427,8,6,0.11590985574224157,0.23234196173140256,13.312213810999452,0.029129117096645233,29.129117096645231,0.029933434138845232,29.933434138845232,14,10,0.066933860358195832,0.13396788050206215,7.6757941430811139,0.017208192062892275,17.208192062892277,0.017363776419198531,17.36377641919853
1860,1.8600000000000001,2.3300817852592357e-23,2.8437071144534138e-11,28.437071144534137,8,6,0.11559785018103307,0.23171372757209882,13.276218645125399,0.029056083749438379,29.056083749438379,0.029853952296530917,29.853952296530917,14,10,0.066753688132709238,0.13360672831706494,7.6551016471188449,0.017162912988403847,17.162912988403846,0.017317246187141005,17.317246187141006
1870,1.8700000000000001,2.3363370496291775e-23,2.836093427124176e-11,28.36093427124176,8,6,0.1152883506961047,0.23109056217475091,13.24051389791877,0.028983594337046975,28.983594337046974,0.029775100094500708,29.775100094500708,15,10,0.06657496307803229,0.13324848127218639,7.6345756034242704,0.017117989296190392,17.117989296190391,0.017271088016846247,17.271088016846246
1880,1.8799999999999999,2.3425756109340571e-23,2.8285405683695227e-11,28.285405683695227,8,6,0.11498132391746026,0.23047239774264305,13.205095684913889,0.028911642178330508,28.911642178330506,0.029696869265372385,29.696869265372385,15,10,0.066397665924167196,0.13289310062639662,7.6142137922998829,0.017073416363895595,17.073416363895596,0.017225296976308938,17.225296976308936
1890,1.8899999999999999,2.3487976022672052e-23,2.8210477325096491e-11,28.210477325096491,8,6,0.11467673709388816,0.22985916774185608,13.169960193997991,0.028840220705743443,28.840220705743441,0.029619251692905222,29.619251692905223,15,10,0.066221777758442457,0.13254054835810478,7.5940140352689962,0.017029189652855395,17.029189652855393,0.017179868224567931,17.17986822456793
1900,1.8999999999999999,2.3550031549637621e-23,2.8136141287258528e-11,28.136141287258528,8,6,0.11437455807828668,0.22925080687118576,13.135103683687678,0.0287693234628826,28.7693234628826,0.029542239408466838,29.542239408466838,15,10,0.066047280017038787,0.13219078714807242,7.5739741940967535,0.016985304706160758,16.985304706160758,0.017134797009556835,17.134797009556834
1910,1.9099999999999999,2.3611923986330244e-23,2.8062389807099414e-11,28.062389807099414,8,6,0.11407475531341224,0.22864725103293201,13.100522481455258,0.028698944102098278,28.698944102098277,0.029465824587600383,29.465824587600384,15,10,0.065874154476759178,0.1318437803628198,7.5540921698393761,0.016941757146774931,16.941757146774929,0.017090078666016213,17.090078666016211
1920,1.9199999999999999,2.3673654611900285e-23,2.798921526323698e-11,27.989215263236979,8,6,0.11377729781803649,0.22804843730452989,13.066212982103323,0.028629076382167346,28.629076382167348,0.029389999546688816,29.389999546688816,15,10,0.065702383247035159,0.13149949203850891,7.5343659019207312,0.016898542675703399,16.8985426757034,0.017045708613465455,17.045708613465454
1930,1.9299999999999999,2.373522468886397e-23,2.7916610172680616e-11,27.916610172680617,8,6,0.11348215517349843,0.2274543039109938,13.032171646185919,0.028559714166026387,28.559714166026389,0.029314756739713007,29.314756739713008,15,10,0.065531948762161063,0.13115788686528732,7.5147933672352982,0.016855657070214788,16.855657070214789,0.017001682354232245,17.001682354232244
1940,1.9399999999999999,2.3796635463404651e-23,2.7844567187616991e-11,27.844567187616992,8,6,0.11318929751063816,0.22686479019814684,12.998394998474701,0.028490851418563019,28.490851418563018,0.0292400887551005,29.240088755100501,15,10,0.065362833773748796,0.13081893017207671,7.4953725792766202,0.016813096182111104,16.813096182111103,0.016957995471537715,16.957995471537714
1950,1.95,2.3857888165667095e-23,2.7773079092286568e-11,27.773079092286569,8,6,0.11289869549709985,0.22627983660661016,12.96487962646863,0.028422482204463754,28.422482204463755,0.029165988312662081,29.16598831266208,15,10,0.065195021343395693,0.13048258791179201,7.4761015872904162,0.016770855936045586,16.770855936045585,0.016914643627635426,16.914643627635428
1960,1.96,2.3918984010044998e-23,2.7702138799947861e-11,27.702138799947861,8,6,0.11261032032499128,0.22569938464652595,12.931622178945709,0.028354600686116706,28.354600686116704,0.02909244826061318,29.092448260613182,15,10,0.065028494835558351,0.13014882664697608,7.4569784754515149,0.016728932327886793,16.728932327886792,0.016871622562002465,16.871622562002464
1970,1.97,2.3979924195461884e-23,2.7631739349926552e-11,27.631739349926551,8,6,0.11232414369888841,0.22512337687299,12.898619364555371,0.028287201121567393,28.287201121567392,0.029019461572677353,29.019461572677354,15,10,0.064863237910625704,0.12981761353583679,7.4380013620638357,0.016687321423127267,16.687321423127269,0.016828928089580818,16.828928089580817
1980,1.98,2.4040709905645641e-23,2.7561873904746694e-11,27.561873904746694,8,6,0.11204013782417355,0.22455175686217083,12.865867950450211,0.028220277862526233,28.220277862526231,0.028947021345269244,28.947021345269242,15,10,0.064699234518184726,0.12948891631867282,7.4191683987826451,0.016646019355335457,16.646019355335458,0.016786556099067491,16.786556099067493
1990,1.99,2.4101342309396767e-23,2.7492535747341301e-11,27.4925357473413,8,6,0.11175827539569633,0.22398446918809209,12.833364760955705,0.028153825352426106,28.153825352426107,0.02887512079475436,28.875120794754359,15,10,0.064536468890472529,0.1291627033046758,7.4004777698583739,0.016605022324649502,16.605022324649504,0.016744502551251726,16.744502551251728
2000,2,2.4161822560850594e-23,2.7423718278339741e-11,27.423718278339742,8,6,0.11147852958674691,0.22342145940005764,12.801106676276776,0.028087838124528579,28.087838124528577,0.028803753254783383,28.803753254783384,15,10,0.064374925536008779,0.12883894335909621,7.3819276914012786,0.016564326596311491,16.564326596311492,0.016702763477397808,16.702763477397809
2010,2.0099999999999998,2.4222151799733624e-23,2.7355415013429435e-11,27.355415013429436,8,6,0.11120087403833102,0.22286267400069676,12.769090631239866,0.028022310800077267,28.022310800077268,0.028732912173698343,28.732912173698342,15,11,0.064214589233402425,0.12851760589076144,7.3635164106662776,0.016523928499240958,16.523928499240959,0.016661334977671999,16.661334977671999
2020,2.02,2.4282331151614111e-23,2.7287619580789499e-11,27.287619580789499,9,6,0.11092528284873779,0.22230806042461135,12.737313614069514,0.02795723808649711,27.95723808649711,0.028662591112008688,28.662591112008688,15,11,0.064055445025327451,0.12819866083993459,7.3452422053573132,0.01648382442464642,16.483824424646421,0.016620213219612153,16.620213219612154
2030,2.0299999999999998,2.434236172814707e-23,2.7220325718594e-11,27.220325718594001,9,6,0.11065173056339023,0.22175756701760427,12.70577266519823,0.02789261477563813,27.89261477563813,0.028592783739934818,28.59278373993482,15,11,0.063897478212661965,0.12788207866650311,7.3271033829506109,0.016444010824673668,16.444010824673668,0.016579394436638691,16.57939443663869
2040,2.04,2.4402244627313883e-23,2.7153527272582609e-11,27.153527272582608,9,6,0.11038019216496994,0.22121114301647091,12.674464876108637,0.027828435742062407,27.828435742062407,0.028523483835017061,28.523483835017061,15,11,0.06374067434878547,0.12756783033848676,7.3090982800362312,0.016404484211089747,16.404484211089748,0.016538874926605607,16.538874926605608
2050,2.0499999999999998,2.4461980933656609e-23,2.7087218193696493e-11,27.087218193696494,9,6,0.11011064306380687,0.22066873852933572,12.643387388206833,0.027764695941373051,27.764695941373052,0.028454685279788006,28.454685279788006,15,11,0.063585019234029316,0.12725588732085444,7.2912252616773241,0.016365241154001498,16.365241154001499,0.016498651050390188,16.498651050390187
2060,2.0600000000000001,2.4521571718507148e-23,2.7021392535777429e-11,27.02139253577743,9,6,0.10984305908852612,0.22013030451651666,12.612537391726008,0.027701390408583968,27.701390408583968,0.028386382059506225,28.386382059506225,15,11,0.063430498910275648,0.12694622156464078,7.2734827207865544,0.016326278280607575,16.326278280607575,0.016458719230520363,16.458719230520362
2070,2.0699999999999998,2.4581018040211428e-23,2.6956044453328131e-11,26.956044453328133,9,6,0.10957741647694361,0.21959579277190097,12.581912124659356,0.027638514256529238,27.638514256529238,0.028318568259949533,28.318568259949533,15,11,0.063277099655699831,0.12663880549635226,7.255869077519117,0.016287592273982909,16.287592273982909,0.016419075949838317,16.419075949838316
2080,2.0800000000000001,2.4640320944348714e-23,2.6891168199331822e-11,26.891168199331823,9,6,0.10931369186720251,0.21906515590481551,12.551508871721314,0.027576062674311015,27.576062674311014,0.028251238065265808,28.251238065265809,15,11,0.063124807979652156,0.12633361200765436,7.2383827786818538,0.01624917987189468,16.249179871894679,0.016379717750199408,16.379717750199408
2090,2.0899999999999999,2.4699481463946161e-23,2.6826758123129329e-11,26.826758123129331,9,6,0.1090518622891436,0.21853834732237731,12.521324963336335,0.027514030925784812,27.514030925784812,0.028184385755879789,28.184385755879788,15,11,0.06297361061767448,0.12603061444533084,7.2210222971579636,0.016211037865648752,16.211037865648752,0.016340641231205207,16.340641231205208
2100,2.1000000000000001,2.475850061968879e-23,2.6762808668351778e-11,26.762808668351777,9,6,0.10879190515590152,0.21801532121230827,12.491357774654235,0.027452414348081152,27.452414348081152,0.028118005706453977,28.118005706453978,15,11,0.062823494526647358,0.12572978660150644,7.2037861313468046,0.016173163098965725,16.173163098965727,0.016301843048969603,16.301843048969602
2110,2.1099999999999999,2.4817379420124929e-23,2.6699314370907276e-11,26.699314370907278,9,6,0.10853379825572063,0.21749603252620059,12.461604724591369,0.027391208350162597,27.391208350162596,0.028052092383902109,28.05209238390211,15,11,0.06267444688006403,0.12543110270412533,7.1866728046183486,0.016135552466885673,16.135552466885674,0.016263319914917022,16.263319914917023
2120,2.1200000000000001,2.4876118861867307e-23,2.6636269857019886e-11,26.636269857019887,9,6,0.10827751974398327,0.21698043696321834,12.432063274896816,0.027330408411415076,27.330408411415075,0.02798664034545352,27.98664034545352,15,11,0.062526455063426953,0.12513453740767702,7.1696808647818147,0.016098202914700682,16.098202914700682,0.016225068594611671,16.22506859461167
2130,2.1299999999999999,2.493471992978988e-23,2.6573669841319275e-11,26.573669841319276,9,6,0.10802304813544419,0.21646849095422208,12.402730929242763,0.027270010080272668,27.270010080272669,0.027921644236766945,27.921644236766944,16,11,0.062379506669763551,0.12484006578416247,7.1528088835680652,0.016061111436914462,16.061111436914462,0.016187085906617008,16.187085906617007
2140,2.1400000000000001,2.499318359722048e-23,2.6511509124979552e-11,26.51150912497955,9,6,0.10777036229666483,0.21596015164630383,12.373605232338447,0.027210008972874809,27.21000897287481,0.027857098790092211,27.857098790092209,16,11,0.062233589495257161,0.12454766331429279,7.136055456125332,0.016024275076228063,16.024275076228061,0.016149368721384373,16.149368721384374
2150,2.1499999999999999,2.5051510826129448e-23,2.6449782593905744e-11,26.449782593905745,9,6,0.10751944143864123,0.21545537688771946,12.344683769066828,0.027150400771755134,27.150400771755134,0.027792998822478421,27.79299882247842,16,11,0.062088691534990005,0.12425730587891384,7.1194192005278758,0.015987690922551086,15.987690922551087,0.016111913960170005,16.111913960170003
2160,2.1600000000000001,2.5109702567314314e-23,2.6388485216966518e-11,26.388485216966519,9,6,0.10727026510961998,0.21495412521320653,12.315964163643372,0.027091181224560962,27.091181224560962,0.027729339234027227,27.729339234027226,16,11,0.061944800978794637,0.12396896975064961,7.1028987572971918,0.015951356112037542,15.951356112037542,0.016074718593979534,16.074718593979533
2170,2.1699999999999999,2.5167759760580623e-23,2.6327612044271736e-11,26.327612044271735,9,6,0.10702281318809648,0.21445635582967668,12.287444078796282,0.027032346142802723,27.032346142802723,0.027666115006189863,27.666115006189862,16,11,0.061801906207210641,0.12368263158575782,7.086492788935371,0.015915267826145621,15.915267826145621,0.016037779642539187,16.037779642539189
2180,2.1800000000000002,2.5225683334919024e-23,2.6267158205493543e-11,26.267158205493544,9,6,0.10677706587599001,0.21396202860227037,12.259121214967497,0.026973891400632399,26.9738914006324,0.027603321200106706,27.603321200106706,16,11,0.061659995787543526,0.12339826841619182,7.070199979470277,0.015879423290720788,15.879423290720787,0.016001094173292842,16.001094173292842
2190,2.1899999999999999,2.528347420867871e-23,2.620711890822963e-11,26.207118908229631,9,6,0.10653300369199036,0.21347110404076372,12.230993309533854,0.026915812933650231,26.91581293365023,0.027540952954987992,27.540952954987993,16,11,0.061519058470022599,0.12311585764186196,7.0540190340121542,0.015843819775101374,15.843819775101373,0.015964659300424223,15.964659300424223
2200,2.2000000000000002,2.5341133289737293e-23,2.6147489436407488e-11,26.14748943640749,9,6,0.10629060746507107,0.212983543286317,12.203058136047844,0.026858106737738963,26.858106737738964,0.027479005486534612,27.479005486534611,16,11,0.061379083184055133,0.12283537702309112,7.0379486783213672,0.015808454591246145,15.808454591246145,0.015928472183903447,15.928472183903446
2210,2.21,2.5398661475667213e-23,2.6088265148728416e-11,26.088265148728414,9,6,0.10604985832816428,0.21249930809855441,12.175313503497323,0.026800768867924828,26.800768867924827,0.027417474085397745,27.417474085397746,16,11,0.061240059034573739,0.1225568046732584,7.0219876583869105,0.015773325092883102,15.773325092883102,0.01589253002855728,15.89253002855728
2220,2.2200000000000002,2.5456059653898752e-23,2.6029441477150121e-11,26.029441477150122,9,6,0.10581073771199236,0.2120183608429656,12.147757255583684,0.026743795437264559,26.743795437264559,0.027356354115676225,27.356354115676226,16,11,0.061101975298474456,0.12228011905162546,7.0061347400153897,0.015738428674679023,15.738428674679023,0.015856830083162313,15.856830083162313
2230,2.23,2.5513328701879771e-23,2.5971013925406777e-11,25.971013925406776,9,6,0.10557322733905193,0.21154066447861936,12.120387270017901,0.026687182615757778,26.687182615757777,0.027295641013450576,27.295641013450577,16,11,0.060964821421142665,0.12200529895634027,6.9903887084301646,0.015703762771429028,15.703762771429028,0.015821369639560472,15.821369639560473
2240,2.2400000000000002,2.5570469487232186e-23,2.591297806756548e-11,25.912978067565479,9,6,0.10533730921774584,0.21106618254618079,12.09320145783396,0.026630926629284058,26.630926629284058,0.027235330285352636,27.235330285352635,16,11,0.060828587013064504,0.121732323517613,6.9747483678803599,0.015669324857265698,15.669324857265698,0.015786146031796205,15.786146031796205
2250,2.25,2.5627482867905351e-23,2.5855329546618006e-11,25.855329546618005,9,6,0.10510296563665855,0.21059487915622233,12.066197762719131,0.026575023758563986,26.575023758563987,0.027175417507169747,27.175417507169747,16,11,0.060693261846521136,0.12146117219105908,6.959212541259447,0.015635112444887137,15.635112444887136,0.015751156635274634,15.751156635274635
2260,2.2599999999999998,2.5684369692326352e-23,2.5798064073106893e-11,25.798064073106893,9,6,0.10487017915897109,0.21012671897782095,12.039374160360641,0.026519470338143603,26.519470338143602,0.027115898322482557,27.115898322482558,16,11,0.060558835852363595,0.12119182475120475,6.9437800697331404,0.015601123084803482,15.601123084803481,0.015716398865940232,15.716398865940231
2270,2.27,2.5741130799547302e-23,2.5741177423784856e-11,25.741177423784855,9,6,0.1046389326170116,0.20966166722743301,12.012728657808239,0.02646426275540165,26.464262755401649,0.027056768441335477,27.056768441335478,16,11,0.060425299116865852,0.12092426128515031,6.9284498123763294,0.015567354364601278,15.567354364601279,0.015681870179475272,15.681870179475272
2280,2.2799999999999998,2.5797767019389736e-23,2.5684665440306563e-11,25.684665440306564,9,6,0.10440920910693724,0.20919968965803862,11.986259292852228,0.026409397449578959,26.409397449578957,0.026998023638938842,26.998023638938843,16,11,0.060292641878653901,0.1206584621863865,6.9132206458187815,0.015533803908225327,15.533803908225327,0.015647568070517606,15.647568070517606
2290,2.29,2.5854279172586169e-23,2.5628524027951862e-11,25.628524027951862,9,6,0.10418099198354414,0.20874075254854788,11.959964133416475,0.026354870910829397,26.354870910829398,0.026939659754401914,26.939659754401912,16,11,0.060160854525708594,0.12039440814875974,6.8980914638993793,0.01550046937527739,15.50046937527739,0.015613490071897147,15.613490071897147
