voltage_index,voltage_v,voltage_kv,spacing_index,spacing_id,spacing_label,spacing_m,spacing_nm,order_n,wavelength_m,wavelength_pm,bragg_ratio_q,theta_rad,theta_deg,phi_rad,phi_deg,photo_radius_m,photo_radius_mm,caliper_diameter_m,caliper_diameter_mm,bragg_allowed,screen_visible,order_status
3,1030,1.03,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,1,3.8214019798303559e-11,38.214019798303561,0.15534154389554292,0.15597318485872644,8.9366052096188202,0.31194636971745288,17.87321041923764,0.01994925729286123,19.94925729286123,0.03989851458572246,39.898514585722459,true,true,forward_screen
3,1030,1.03,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,2,3.8214019798303559e-11,38.214019798303561,0.31068308779108583,0.3159115994061123,18.100401345197799,0.6318231988122246,36.200802690395598,0.03839010322844511,38.39010322844511,0.076780206456890224,76.780206456890227,true,true,forward_screen
3,1030,1.03,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,3,3.8214019798303559e-11,38.214019798303561,0.46602463168662872,0.48479233309273084,27.776554626513871,0.96958466618546169,55.553109253027742,0.053602305522172995,53.602305522173,0.107204611044346,107.20461104434601,true,true,forward_screen
3,1030,1.03,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,4,3.8214019798303559e-11,38.214019798303561,0.62136617558217166,0.67048513795209785,38.415968630901986,1.3409702759041957,76.831937261803972,0.06329089238950353,63.290892389503526,0.12658178477900706,126.58178477900705,true,true,forward_screen
3,1030,1.03,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,5,3.8214019798303559e-11,38.214019798303561,0.77670771947771455,0.88942184422853465,50.960117881037171,1.7788436884570693,101.92023576207434,0.06359834628823012,63.59834628823012,0.12719669257646024,127.19669257646024,true,false,back_scattering
3,1030,1.03,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,6,3.8214019798303559e-11,38.214019798303561,0.93204926337325744,1.2000280876386851,68.756544718851927,2.4000561752773701,137.51308943770385,0.043902414152278794,43.902414152278794,0.087804828304557589,87.804828304557589,true,false,back_scattering
3,1030,1.03,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,1,3.8214019798303559e-11,38.214019798303561,0.089704271827003648,0.089825015796329122,5.14659429982561,0.17965003159265824,10.29318859965122,0.01161454113683712,11.61454113683712,0.023229082273674241,23.229082273674241,true,true,forward_screen
3,1030,1.03,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,2,3.8214019798303559e-11,38.214019798303561,0.1794085436540073,0.18038520704349423,10.33531105018575,0.36077041408698846,20.670622100371499,0.022944685189182242,22.94468518918224,0.045889370378364484,45.889370378364482,true,true,forward_screen
3,1030,1.03,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,3,3.8214019798303559e-11,38.214019798303561,0.26911281548101096,0.27247174512893274,15.611481032452092,0.54494349025786548,31.222962064904184,0.0336940348325167,33.6940348325167,0.067388069665033398,67.388069665033399,true,true,forward_screen
3,1030,1.03,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,4,3.8214019798303559e-11,38.214019798303561,0.35881708730801459,0.36700027903407551,21.027567068776079,0.73400055806815101,42.055134137552159,0.04353995126524088,43.53995126524088,0.087079902530481756,87.07990253048176,true,true,forward_screen
3,1030,1.03,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,5,3.8214019798303559e-11,38.214019798303561,0.44852135913501828,0.46511026855873394,26.648855396611726,0.93022053711746788,53.297710793223452,0.05211386478816987,52.11386478816987,0.10422772957633974,104.22772957633974,true,true,forward_screen
3,1030,1.03,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,6,3.8214019798303559e-11,38.214019798303561,0.53822563096202192,0.56833036627012767,32.562931356402551,1.1366607325402553,65.125862712805102,0.05897020824634351,58.97020824634351,0.11794041649268701,117.94041649268701,true,true,forward_screen
3,1030,1.03,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,7,3.8214019798303559e-11,38.214019798303561,0.62792990278902561,0.67889047757077969,38.897559116426557,1.3577809551415594,77.795118232853113,0.06353086254129586,63.53086254129586,0.12706172508259173,127.06172508259172,true,true,forward_screen
3,1030,1.03,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,8,3.8214019798303559e-11,38.214019798303561,0.71763417461602919,0.80039922234955629,45.85949736618273,1.6007984446991126,91.718994732365459,0.06497074806424472,64.97074806424472,0.12994149612848943,129.94149612848943,true,false,back_scattering
3,1030,1.03,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,9,3.8214019798303559e-11,38.214019798303561,0.80733844644303288,0.93962766624453709,53.836699589539101,1.8792553324890742,107.6733991790782,0.06193216461807216,61.932164618072164,0.12386432923614432,123.86432923614433,true,false,back_scattering
3,1030,1.03,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,10,3.8214019798303559e-11,38.214019798303561,0.89704271827003657,1.1130318597638911,63.772028028067865,2.2260637195277821,127.54405605613573,0.051537525974853594,51.537525974853594,0.10307505194970719,103.07505194970719,true,false,back_scattering
3,1030,1.03,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,11,3.8214019798303559e-11,38.214019798303561,0.98674699009704014,1.4078092873410961,80.661530523964998,2.8156185746821922,161.32306104793,0.020815061852687597,20.815061852687595,0.041630123705375194,41.63012370537519,true,false,back_scattering
4,1040,1.04,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,1,3.8029854775551142e-11,38.029854775551144,0.1545929055916713,0.15521539210493135,8.8931868830807659,0.3104307842098627,17.786373766161532,0.01985547579532079,19.85547579532079,0.039710951590641565,39.710951590641564,true,true,forward_screen
4,1040,1.04,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,2,3.8029854775551142e-11,38.029854775551144,0.3091858111833426,0.31433677497581075,18.010170551867425,0.6286735499516215,36.02034110373485,0.038224708069468157,38.22470806946816,0.076449416138936313,76.449416138936314,true,true,forward_screen
4,1040,1.04,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,3,3.8029854775551142e-11,38.029854775551144,0.46377871677501387,0.48225561341599688,27.631211295229221,0.96451122683199375,55.262422590458442,0.05341508266489756,53.41508266489756,0.10683016532979513,106.83016532979512,true,true,forward_screen
